user_number,datetime,Consommation,cluster,anomalie,type
1_15,2016-04-04 13:23:52,22,1,0,
1_15,2016-04-04 14:23:52,22,1,0,
1_15,2016-04-04 15:23:52,0,1,0,
1_15,2016-04-04 16:23:52,8,1,0,
1_15,2016-04-04 17:23:52,0,1,0,
1_15,2016-04-04 18:42:40,11,1,0,
1_15,2016-04-04 19:42:40,3,1,0,
1_15,2016-04-04 20:42:40,15,1,0,
1_15,2016-04-04 21:42:40,107,1,0,
1_15,2016-04-04 22:23:51,77,1,0,
1_15,2016-04-04 23:23:51,15,1,0,
1_15,2016-05-04 00:23:51,0,1,0,
1_15,2016-05-04 01:23:51,0,1,0,
1_15,2016-05-04 02:23:52,0,1,0,
1_15,2016-05-04 03:23:52,0,1,0,
1_15,2016-05-04 04:23:52,0,1,0,
1_15,2016-05-04 05:23:52,0,1,0,
1_15,2016-05-04 06:23:52,0,1,0,
1_15,2016-05-04 07:23:52,0,1,0,
1_15,2016-05-04 08:23:52,0,1,0,
1_15,2016-05-04 09:23:52,0,1,0,
1_15,2016-05-04 10:23:48,0,1,0,
1_15,2016-05-04 11:23:48,0,1,0,
1_15,2016-05-04 12:23:48,0,1,0,
1_15,2016-05-04 13:23:48,0,1,0,
1_15,2016-05-04 14:23:51,0,1,0,
1_15,2016-05-04 15:23:51,0,1,0,
1_15,2016-05-04 16:23:51,0,1,0,
1_15,2016-05-04 17:23:51,0,1,0,
1_15,2016-05-04 18:23:48,0,1,0,
1_15,2016-05-04 19:23:48,0,1,0,
1_15,2016-05-04 20:23:48,0,1,0,
1_15,2016-05-04 21:23:48,0,1,0,
1_15,2016-05-04 22:23:48,0,1,0,
1_15,2016-05-04 23:23:48,0,1,0,
1_15,2016-06-04 00:23:48,0,1,0,
1_15,2016-06-04 01:23:48,0,1,0,
1_15,2016-06-04 02:23:47,0,1,0,
1_15,2016-06-04 03:23:47,0,1,0,
1_15,2016-06-04 04:23:47,0,1,0,
1_15,2016-06-04 05:23:47,0,1,0,
1_15,2016-06-04 06:09:08,0,1,0,
1_15,2016-06-04 07:09:08,0,1,0,
1_15,2016-06-04 08:09:08,0,1,0,
1_15,2016-06-04 09:09:08,0,1,0,
1_15,2016-06-04 10:23:47,0,1,0,
1_15,2016-06-04 11:23:47,0,1,0,
1_15,2016-06-04 12:23:47,0,1,0,
1_15,2016-06-04 13:23:47,0,1,0,
1_15,2016-06-04 14:23:53,0,1,0,
1_15,2016-06-04 15:23:53,0,1,0,
1_15,2016-06-04 16:23:53,0,1,0,
1_15,2016-06-04 17:23:53,0,1,0,
1_15,2016-06-04 18:23:51,0,1,0,
1_15,2016-06-04 19:23:51,0,1,0,
1_15,2016-06-04 20:23:51,0,1,0,
1_15,2016-06-04 21:23:51,0,1,0,
1_15,2016-06-04 22:23:48,0,1,0,
1_15,2016-06-04 23:23:48,0,1,0,
1_15,2016-07-04 00:23:48,0,1,0,
1_15,2016-07-04 01:23:48,0,1,0,
1_15,2016-07-04 02:23:47,0,1,0,
1_15,2016-07-04 03:23:47,0,1,0,
1_15,2016-07-04 04:23:47,0,1,0,
1_15,2016-07-04 05:23:47,0,1,0,
