user_number,datetime,Consommation,cluster
47,2016-07-23 07:08:31,0,1
47,2016-07-23 08:08:31,82,1
47,2016-07-23 09:08:31,102,1
47,2016-07-23 10:08:31,83,1
47,2016-07-23 11:08:33,24,1
47,2016-07-23 12:08:33,40,1
47,2016-07-23 13:08:33,14,1
47,2016-07-23 14:08:33,0,1
47,2016-07-23 15:08:32,23,1
47,2016-07-23 16:08:32,61,1
47,2016-07-23 17:08:32,1,1
47,2016-07-23 18:08:32,23,1
47,2016-07-23 19:08:32,10,1
47,2016-07-23 20:08:32,17,1
47,2016-07-23 21:08:32,13,1
47,2016-07-23 22:08:32,5,1
47,2016-07-23 23:09:39,23,1
47,2016-07-24 00:09:39,17,1
47,2016-07-24 01:09:39,14,1
47,2016-07-24 02:09:39,0,1
47,2016-07-24 03:08:33,0,1
47,2016-07-24 04:08:33,0,1
47,2016-07-24 05:08:33,0,1
47,2016-07-24 06:08:33,0,1
47,2016-07-24 07:08:31,0,1
47,2016-07-24 08:08:31,0,1
47,2016-07-24 09:08:31,21,1
47,2016-07-24 10:08:31,36,1
47,2016-07-24 11:08:32,27,1
47,2016-07-24 12:08:32,5,1
47,2016-07-24 13:08:32,7,1
47,2016-07-24 14:08:32,31,1
47,2016-07-24 15:08:30,44,1
47,2016-07-24 16:08:30,69,1
47,2016-07-24 17:08:30,12,1
47,2016-07-24 18:08:30,19,1
47,2016-07-24 19:08:32,34,1
47,2016-07-24 20:08:32,83,1
47,2016-07-24 21:08:32,22,1
47,2016-07-24 22:08:32,12,1
47,2016-07-24 23:08:30,8,1
47,2016-07-25 00:08:30,0,1
47,2016-07-25 01:08:30,0,1
47,2016-07-25 02:08:30,0,1
47,2016-07-25 03:08:30,0,1
47,2016-07-25 04:08:30,0,1
47,2016-07-25 05:08:30,0,1
47,2016-07-25 06:08:30,0,1
47,2016-07-25 07:08:28,0,1
47,2016-07-25 08:08:28,3,1
47,2016-07-25 09:08:28,0,1
47,2016-07-25 10:08:28,32,1
47,2016-07-25 11:08:30,18,1
47,2016-07-25 12:08:30,8,1
47,2016-07-25 13:08:30,0,1
47,2016-07-25 14:08:30,0,1
47,2016-07-25 15:08:27,57,1
47,2016-07-25 16:08:27,29,1
47,2016-07-25 17:08:27,1,1
47,2016-07-25 18:08:27,7,1
47,2016-07-25 18:21:02,34,1
47,2016-07-25 19:21:02,0,1
47,2016-07-25 20:21:02,10,1
47,2016-07-25 21:21:02,14,1
47,2016-07-25 23:08:28,2,1
47,2016-07-26 00:08:28,13,1
47,2016-07-26 01:08:28,0,1
47,2016-07-26 02:08:28,0,1
47,2016-07-26 03:08:28,0,1
47,2016-07-26 04:08:28,0,1
47,2016-07-26 05:08:28,0,1
47,2016-07-26 06:08:28,0,1
47,2016-07-26 07:08:27,0,1
47,2016-07-26 08:08:27,1,1
47,2016-07-26 09:08:27,49,1
47,2016-07-26 10:08:27,1,1
47,2016-07-26 11:08:26,54,1
47,2016-07-26 12:08:26,82,1
47,2016-07-26 13:08:26,61,1
47,2016-07-26 14:08:26,69,1
47,2016-07-26 15:08:26,73,1
47,2016-07-26 16:08:26,31,1
47,2016-07-26 17:08:26,27,1
47,2016-07-26 18:08:26,7,1
47,2016-07-26 18:20:59,0,1
47,2016-07-26 19:20:59,43,1
47,2016-07-26 20:20:59,1,1
47,2016-07-26 21:20:59,30,1
47,2016-07-26 23:08:25,7,1
47,2016-07-27 00:08:25,11,1
47,2016-07-27 01:08:25,0,1
47,2016-07-27 02:08:25,0,1
47,2016-07-27 03:08:26,0,1
47,2016-07-27 04:08:26,0,1
47,2016-07-27 05:08:26,0,1
47,2016-07-27 06:08:26,0,1
47,2016-07-27 07:08:24,0,1
47,2016-07-27 08:08:24,20,1
47,2016-07-27 09:08:24,62,1
47,2016-07-27 10:08:24,62,1
47,2016-07-27 11:08:31,25,1
47,2016-07-27 12:08:31,0,1
47,2016-07-27 13:08:31,0,1
47,2016-07-27 14:08:31,7,1
47,2016-07-27 15:08:23,1,1
47,2016-07-27 16:08:23,17,1
47,2016-07-27 17:08:23,0,1
47,2016-07-27 18:08:23,28,1
47,2016-07-27 19:08:26,19,1
47,2016-07-27 20:08:26,114,1
47,2016-07-27 21:08:26,12,1
47,2016-07-27 22:08:26,27,1
47,2016-07-27 23:08:24,16,1
47,2016-07-28 00:08:24,10,1
47,2016-07-28 01:08:24,9,1
47,2016-07-28 02:08:24,0,1
47,2016-07-28 03:08:25,0,1
47,2016-07-28 04:08:25,0,1
47,2016-07-28 05:08:25,0,1
47,2016-07-28 06:08:25,0,1
47,2016-07-28 07:08:23,10,1
47,2016-07-28 08:08:23,62,1
47,2016-07-28 09:08:23,108,1
47,2016-07-28 10:08:23,134,1
47,2016-07-28 11:08:26,33,1
47,2016-07-28 12:08:26,102,1
47,2016-07-28 13:08:26,71,1
47,2016-07-28 14:08:26,30,1
47,2016-07-28 15:08:22,25,1
47,2016-07-28 16:08:22,0,1
47,2016-07-28 17:08:22,7,1
47,2016-07-28 18:08:22,12,1
47,2016-07-28 19:08:23,31,1
47,2016-07-28 20:08:23,11,1
47,2016-07-28 21:08:23,0,1
47,2016-07-28 22:08:23,42,1
47,2016-07-28 23:08:22,74,1
47,2016-07-29 00:08:22,16,1
47,2016-07-29 01:08:22,6,1
47,2016-07-29 02:08:22,1,1
47,2016-07-29 02:20:54,0,1
47,2016-07-29 03:20:54,0,1
47,2016-07-29 04:20:54,0,1
47,2016-07-29 05:20:54,0,1
47,2016-07-29 07:08:21,14,1
47,2016-07-29 08:08:21,15,1
47,2016-07-29 09:08:21,119,1
47,2016-07-29 10:08:21,93,1
47,2016-07-29 11:08:27,3,1
47,2016-07-29 12:08:27,50,1
47,2016-07-29 13:08:27,22,1
47,2016-07-29 14:08:27,16,1
47,2016-07-29 15:08:22,25,1
47,2016-07-29 16:08:22,9,1
47,2016-07-29 17:08:22,1,1
47,2016-07-29 18:08:22,12,1
47,2016-07-29 19:08:23,0,1
47,2016-07-29 20:08:23,16,1
47,2016-07-29 21:08:23,0,1
47,2016-07-29 22:08:23,35,1
47,2016-07-29 23:08:19,38,1
47,2016-07-30 00:08:19,17,1
47,2016-07-30 01:08:19,0,1
47,2016-07-30 02:08:19,0,1
47,2016-07-30 03:08:23,0,1
47,2016-07-30 04:08:23,0,1
47,2016-07-30 05:08:23,0,1
47,2016-07-30 06:08:23,0,1
47,2016-07-30 07:08:23,0,1
47,2016-07-30 08:08:23,0,1
47,2016-07-30 09:08:23,69,1
47,2016-07-30 10:08:23,8,1
47,2016-07-30 11:08:22,10,1
47,2016-07-30 12:08:22,29,1
47,2016-07-30 13:08:22,0,1
47,2016-07-30 14:08:22,26,1
47,2016-07-30 15:08:21,0,1
47,2016-07-30 16:08:21,16,1
47,2016-07-30 17:08:21,44,1
47,2016-07-30 18:08:21,7,1
47,2016-07-30 19:08:18,86,1
47,2016-07-30 20:08:18,25,1
47,2016-07-30 21:08:18,31,1
47,2016-07-30 22:08:18,32,1
47,2016-07-30 23:08:18,8,1
47,2016-07-31 00:08:18,14,1
47,2016-07-31 01:08:18,0,1
47,2016-07-31 02:08:18,0,1
47,2016-07-31 03:08:20,0,1
47,2016-07-31 04:08:20,0,1
47,2016-07-31 05:08:20,0,1
47,2016-07-31 06:08:20,0,1
47,2016-07-31 07:08:16,0,1
47,2016-07-31 08:08:16,0,1
47,2016-07-31 09:08:16,56,1
47,2016-07-31 10:08:16,28,1
47,2016-07-31 10:20:51,26,1
47,2016-07-31 11:20:51,0,1
47,2016-07-31 12:20:51,0,1
47,2016-07-31 13:20:51,27,1
47,2016-07-31 15:08:19,44,1
47,2016-07-31 16:08:19,20,1
47,2016-07-31 17:08:19,32,1
47,2016-07-31 18:08:19,7,1
47,2016-07-31 18:20:50,21,1
47,2016-07-31 19:20:50,3,1
47,2016-07-31 20:20:50,23,1
47,2016-07-31 21:20:50,50,1
47,2016-07-31 23:08:15,9,1
47,2016-08-01 00:08:15,9,1
47,2016-08-01 01:08:15,8,1
47,2016-08-01 02:08:15,0,1
47,2016-08-01 03:08:17,0,1
47,2016-08-01 04:08:17,0,1
47,2016-08-01 05:08:17,0,1
47,2016-08-01 06:08:17,0,1
47,2016-08-01 07:08:15,28,1
47,2016-08-01 08:08:15,66,1
47,2016-08-01 09:08:15,63,1
47,2016-08-01 10:08:15,71,1
47,2016-08-01 11:08:17,33,1
47,2016-08-01 12:08:17,56,1
47,2016-08-01 13:08:17,14,1
47,2016-08-01 14:08:17,68,1
47,2016-08-01 15:08:16,23,1
47,2016-08-01 16:08:16,15,1
47,2016-08-01 17:08:16,13,1
47,2016-08-01 18:08:16,0,1
47,2016-08-01 19:08:40,4,1
47,2016-08-01 20:08:40,0,1
47,2016-08-01 21:08:40,17,1
47,2016-08-01 22:08:40,20,1
47,2016-08-01 22:20:45,17,1
47,2016-08-01 23:20:45,25,1
47,2016-08-02 00:20:45,6,1
47,2016-08-02 01:20:45,0,1
47,2016-08-02 03:08:18,0,1
47,2016-08-02 04:08:18,0,1
47,2016-08-02 05:08:18,0,1
47,2016-08-02 06:08:18,0,1
47,2016-08-02 07:08:12,5,1
47,2016-08-02 08:08:12,3,1
47,2016-08-02 09:08:12,60,1
47,2016-08-02 10:08:12,30,1
47,2016-08-02 11:08:15,83,1
47,2016-08-02 12:08:15,38,1
47,2016-08-02 13:08:15,30,1
47,2016-08-02 14:08:15,0,1
47,2016-08-02 14:20:46,0,1
47,2016-08-02 15:20:46,5,1
47,2016-08-02 16:20:46,4,1
47,2016-08-02 17:20:46,0,1
47,2016-08-02 19:08:12,0,1
47,2016-08-02 20:08:12,81,1
47,2016-08-02 21:08:12,0,1
47,2016-08-02 22:08:12,0,1
47,2016-08-02 23:08:12,9,1
47,2016-08-03 00:08:12,17,1
47,2016-08-03 01:08:12,6,1
47,2016-08-03 02:08:12,0,1
47,2016-08-03 03:08:13,0,1
47,2016-08-03 04:08:13,0,1
47,2016-08-03 05:08:13,0,1
47,2016-08-03 06:08:13,0,1
47,2016-08-03 07:08:12,21,1
47,2016-08-03 08:08:12,33,1
47,2016-08-03 09:08:12,142,1
47,2016-08-03 10:08:12,45,1
47,2016-08-03 11:08:12,63,1
47,2016-08-03 12:08:12,20,1
47,2016-08-03 13:08:12,5,1
47,2016-08-03 14:08:12,3,1
47,2016-08-03 15:08:10,0,1
47,2016-08-03 16:08:10,4,1
47,2016-08-03 17:08:10,1,1
47,2016-08-03 18:08:10,4,1
47,2016-08-03 19:08:12,15,1
47,2016-08-03 20:08:12,0,1
47,2016-08-03 21:08:12,0,1
47,2016-08-03 22:08:12,27,1
47,2016-08-03 23:08:13,11,1
47,2016-08-04 00:08:13,5,1
47,2016-08-04 01:08:13,7,1
47,2016-08-04 02:08:13,0,1
47,2016-08-04 03:08:11,0,1
47,2016-08-04 04:08:11,0,1
47,2016-08-04 05:08:11,0,1
47,2016-08-04 06:08:11,0,1
47,2016-08-04 07:08:11,0,1
47,2016-08-04 08:08:11,8,1
47,2016-08-04 09:08:11,14,1
47,2016-08-04 10:08:11,26,1
47,2016-08-04 11:08:12,68,1
47,2016-08-04 12:08:12,63,1
47,2016-08-04 13:08:12,40,1
47,2016-08-04 14:08:12,34,1
47,2016-08-04 15:08:09,7,1
47,2016-08-04 16:08:09,0,1
47,2016-08-04 17:08:09,11,1
47,2016-08-04 18:08:09,17,1
47,2016-08-04 19:08:13,21,1
47,2016-08-04 20:08:13,0,1
47,2016-08-04 21:08:13,0,1
47,2016-08-04 22:08:13,26,1
47,2016-08-04 23:08:09,90,1
47,2016-08-05 00:08:09,18,1
47,2016-08-05 01:08:09,11,1
47,2016-08-05 02:08:09,34,1
47,2016-08-05 03:08:10,0,1
47,2016-08-05 04:08:10,0,1
47,2016-08-05 05:08:10,0,1
47,2016-08-05 06:08:10,0,1
47,2016-08-05 07:08:10,0,1
47,2016-08-05 08:08:10,34,1
47,2016-08-05 09:08:10,77,1
47,2016-08-05 10:08:10,38,1
47,2016-08-05 10:20:44,62,1
47,2016-08-05 11:20:44,57,1
47,2016-08-05 12:20:44,7,1
47,2016-08-05 13:20:44,0,1
47,2016-08-05 15:08:07,0,1
47,2016-08-05 16:08:07,8,1
47,2016-08-05 17:08:07,0,1
47,2016-08-05 18:08:07,4,1
47,2016-08-05 19:08:09,1,1
47,2016-08-05 20:08:09,5,1
47,2016-08-05 21:08:09,25,1
47,2016-08-05 22:08:09,59,1
47,2016-08-05 23:08:06,24,1
47,2016-08-06 00:08:06,18,1
47,2016-08-06 01:08:06,0,1
47,2016-08-06 02:08:06,0,1
47,2016-08-06 03:08:07,0,1
47,2016-08-06 04:08:07,0,1
47,2016-08-06 05:08:07,0,1
47,2016-08-06 06:08:07,0,1
47,2016-08-06 07:08:06,0,1
47,2016-08-06 08:08:06,7,1
47,2016-08-06 09:08:06,9,1
47,2016-08-06 10:08:06,36,1
47,2016-08-06 11:08:10,39,1
47,2016-08-06 12:08:10,25,1
47,2016-08-06 13:08:10,0,1
47,2016-08-06 14:08:10,0,1
47,2016-08-06 15:08:08,0,1
47,2016-08-06 16:08:08,0,1
47,2016-08-06 17:08:08,0,1
47,2016-08-06 18:08:08,0,1
47,2016-08-06 19:08:11,0,1
47,2016-08-06 20:08:11,0,1
47,2016-08-06 21:08:11,0,1
47,2016-08-06 22:08:11,0,1
47,2016-08-06 23:08:04,0,1
47,2016-08-07 00:08:04,19,1
47,2016-08-07 01:08:04,8,1
47,2016-08-07 02:08:04,0,1
47,2016-08-07 03:08:07,0,1
47,2016-08-07 04:08:07,0,1
47,2016-08-07 05:08:07,0,1
47,2016-08-07 06:08:07,0,1
47,2016-08-07 06:20:37,0,1
47,2016-08-07 07:20:37,0,1
47,2016-08-07 08:20:37,10,1
47,2016-08-07 09:20:37,39,1
47,2016-08-07 11:08:05,43,1
47,2016-08-07 12:08:05,27,1
47,2016-08-07 13:08:05,50,1
47,2016-08-07 14:08:05,21,1
47,2016-08-07 15:08:04,52,1
47,2016-08-07 16:08:04,7,1
47,2016-08-07 17:08:04,6,1
47,2016-08-07 18:08:04,4,1
47,2016-08-07 18:20:35,1,1
47,2016-08-07 19:20:35,0,1
47,2016-08-07 20:20:35,35,1
47,2016-08-07 21:20:35,76,1
47,2016-08-07 23:08:03,26,1
47,2016-08-08 00:08:03,7,1
47,2016-08-08 01:08:03,0,1
47,2016-08-08 02:08:03,0,1
47,2016-08-08 03:08:03,0,1
47,2016-08-08 04:08:03,0,1
47,2016-08-08 05:08:03,0,1
47,2016-08-08 06:08:03,0,1
47,2016-08-08 07:08:03,4,1
47,2016-08-08 08:08:03,8,1
47,2016-08-08 09:08:03,19,1
47,2016-08-08 10:08:03,26,1
47,2016-08-08 11:08:04,63,1
47,2016-08-08 12:08:04,10,1
47,2016-08-08 13:08:04,0,1
47,2016-08-08 14:08:04,18,1
47,2016-08-08 15:08:01,52,1
47,2016-08-08 16:08:01,27,1
47,2016-08-08 17:08:01,7,1
47,2016-08-08 18:08:01,31,1
47,2016-08-08 18:20:35,4,1
47,2016-08-08 19:20:35,2,1
47,2016-08-08 20:20:35,23,1
47,2016-08-08 21:20:35,10,1
47,2016-08-08 23:08:01,1,1
47,2016-08-09 00:08:01,15,1
47,2016-08-09 01:08:01,0,1
47,2016-08-09 02:08:01,0,1
47,2016-08-09 03:08:02,0,1
47,2016-08-09 04:08:02,0,1
47,2016-08-09 05:08:02,0,1
47,2016-08-09 06:08:02,0,1
47,2016-08-09 07:08:02,2,1
47,2016-08-09 08:08:02,5,1
47,2016-08-09 09:08:02,16,1
47,2016-08-09 10:08:02,26,1
47,2016-08-09 11:08:01,20,1
47,2016-08-09 12:08:01,135,1
47,2016-08-09 13:08:01,55,1
47,2016-08-09 14:08:01,9,1
47,2016-08-09 14:20:32,23,1
47,2016-08-09 15:20:32,20,1
47,2016-08-09 16:20:32,6,1
47,2016-08-09 17:20:32,13,1
47,2016-08-09 19:08:00,10,1
47,2016-08-09 20:08:00,122,1
47,2016-08-09 21:08:00,3,1
47,2016-08-09 22:08:00,14,1
47,2016-08-09 22:20:32,0,1
47,2016-08-09 23:20:32,18,1
47,2016-08-10 00:20:32,7,1
47,2016-08-10 01:20:32,0,1
47,2016-08-10 03:08:00,0,1
47,2016-08-10 04:08:00,0,1
47,2016-08-10 05:08:00,0,1
47,2016-08-10 06:08:00,0,1
47,2016-08-10 07:07:59,2,1
47,2016-08-10 08:07:59,13,1
47,2016-08-10 09:07:59,0,1
47,2016-08-10 10:07:59,22,1
47,2016-08-10 11:07:59,16,1
47,2016-08-10 12:07:59,21,1
47,2016-08-10 13:07:59,10,1
47,2016-08-10 14:07:59,0,1
47,2016-08-10 15:07:58,0,1
47,2016-08-10 16:07:58,0,1
47,2016-08-10 17:07:58,0,1
47,2016-08-10 18:07:58,7,1
47,2016-08-10 18:20:31,8,1
47,2016-08-10 19:20:31,4,1
47,2016-08-10 20:20:31,41,1
47,2016-08-10 21:20:31,11,1
47,2016-08-10 23:07:57,0,1
47,2016-08-11 00:07:57,24,1
47,2016-08-11 01:07:57,0,1
47,2016-08-11 02:07:57,0,1
47,2016-08-11 03:07:58,0,1
47,2016-08-11 04:07:58,0,1
47,2016-08-11 05:07:58,0,1
47,2016-08-11 06:07:58,0,1
47,2016-08-11 07:07:57,0,1
47,2016-08-11 08:07:57,76,1
47,2016-08-11 09:07:57,44,1
47,2016-08-11 10:07:57,33,1
47,2016-08-11 10:20:29,36,1
47,2016-08-11 11:20:29,12,1
47,2016-08-11 12:20:29,9,1
47,2016-08-11 13:20:29,114,1
47,2016-08-11 15:07:54,75,1
47,2016-08-11 16:07:54,19,1
47,2016-08-11 17:07:54,1,1
47,2016-08-11 18:07:54,16,1
47,2016-08-11 19:07:57,14,1
47,2016-08-11 20:07:57,0,1
47,2016-08-11 21:07:57,44,1
47,2016-08-11 22:07:57,53,1
47,2016-08-11 23:07:56,7,1
47,2016-08-12 00:07:56,22,1
47,2016-08-12 01:07:56,10,1
47,2016-08-12 02:07:56,5,1
47,2016-08-12 03:07:57,0,1
47,2016-08-12 04:07:57,0,1
47,2016-08-12 05:07:57,0,1
47,2016-08-12 06:07:57,0,1
47,2016-08-12 07:07:57,4,1
47,2016-08-12 08:07:57,8,1
47,2016-08-12 09:07:57,16,1
47,2016-08-12 10:07:57,17,1
47,2016-08-12 11:07:56,32,1
47,2016-08-12 12:07:56,81,1
47,2016-08-12 13:07:56,8,1
47,2016-08-12 14:07:56,30,1
47,2016-08-12 15:07:53,37,1
47,2016-08-12 16:07:53,51,1
47,2016-08-12 17:07:53,48,1
47,2016-08-12 18:07:53,88,1
47,2016-08-12 19:07:56,39,1
47,2016-08-12 20:07:56,21,1
47,2016-08-12 21:07:56,37,1
47,2016-08-12 22:07:56,0,1
47,2016-08-12 23:07:55,5,1
47,2016-08-13 00:07:55,1,1
47,2016-08-13 01:07:55,0,1
47,2016-08-13 02:07:55,0,1
47,2016-08-13 03:07:55,0,1
47,2016-08-13 04:07:55,0,1
47,2016-08-13 05:07:55,0,1
47,2016-08-13 06:07:55,0,1
47,2016-08-13 07:08:47,0,1
47,2016-08-13 08:08:47,4,1
47,2016-08-13 09:08:47,28,1
47,2016-08-13 10:08:47,18,1
47,2016-08-13 11:07:54,22,1
47,2016-08-13 12:07:54,25,1
47,2016-08-13 13:07:54,16,1
47,2016-08-13 14:07:54,14,1
47,2016-08-13 15:07:56,17,1
47,2016-08-13 16:07:56,14,1
47,2016-08-13 17:07:56,16,1
47,2016-08-13 18:07:56,15,1
47,2016-08-13 19:07:53,15,1
47,2016-08-13 20:07:53,15,1
47,2016-08-13 21:07:53,16,1
47,2016-08-13 22:07:53,14,1
47,2016-08-13 23:07:52,15,1
47,2016-08-14 00:07:52,16,1
47,2016-08-14 01:07:52,13,1
47,2016-08-14 02:07:52,16,1
47,2016-08-14 03:07:54,14,1
47,2016-08-14 04:07:54,14,1
47,2016-08-14 05:07:54,15,1
47,2016-08-14 06:07:54,15,1
47,2016-08-14 07:07:51,16,1
47,2016-08-14 08:07:51,13,1
47,2016-08-14 09:07:51,14,1
47,2016-08-14 10:07:51,15,1
47,2016-08-14 11:07:52,15,1
47,2016-08-14 12:07:52,16,1
47,2016-08-14 13:07:52,12,1
47,2016-08-14 14:07:52,14,1
47,2016-08-14 15:07:52,15,1
47,2016-08-14 16:07:52,14,1
47,2016-08-14 17:07:52,13,1
47,2016-08-14 18:07:52,15,1
47,2016-08-14 18:20:24,15,1
47,2016-08-14 19:20:24,15,1
47,2016-08-14 20:20:24,13,1
47,2016-08-14 21:20:24,14,1
47,2016-08-14 23:07:48,14,1
47,2016-08-15 00:07:48,15,1
47,2016-08-15 01:07:48,15,1
47,2016-08-15 02:07:48,13,1
47,2016-08-15 03:07:52,15,1
47,2016-08-15 04:07:52,12,1
47,2016-08-15 05:07:52,14,1
47,2016-08-15 06:07:52,15,1
47,2016-08-15 07:07:59,13,1
47,2016-08-15 08:07:59,15,1
47,2016-08-15 09:07:59,13,1
47,2016-08-15 10:07:59,14,1
47,2016-08-15 11:07:50,13,1
47,2016-08-15 12:07:50,14,1
47,2016-08-15 13:07:50,13,1
47,2016-08-15 14:07:50,31,1
47,2016-08-15 15:07:48,89,1
47,2016-08-15 16:07:48,18,1
47,2016-08-15 17:07:48,38,1
47,2016-08-15 18:07:48,83,1
47,2016-08-15 19:07:49,0,1
47,2016-08-15 20:07:49,19,1
47,2016-08-15 21:07:49,0,1
47,2016-08-15 22:07:49,14,1
47,2016-08-15 23:07:48,10,1
47,2016-08-16 00:07:48,21,1
47,2016-08-16 01:07:48,39,1
47,2016-08-16 02:07:48,3,1
47,2016-08-16 03:07:49,0,1
47,2016-08-16 04:07:49,0,1
47,2016-08-16 05:07:49,0,1
47,2016-08-16 06:07:49,0,1
47,2016-08-16 07:07:48,0,1
47,2016-08-16 08:07:48,0,1
47,2016-08-16 09:07:48,22,1
47,2016-08-16 10:07:48,57,1
47,2016-08-16 11:07:49,4,1
47,2016-08-16 12:07:49,0,1
47,2016-08-16 13:07:49,0,1
47,2016-08-16 14:07:49,8,1
47,2016-08-16 15:07:47,21,1
47,2016-08-16 16:07:47,11,1
47,2016-08-16 17:07:47,5,1
47,2016-08-16 18:07:47,62,1
47,2016-08-16 19:07:47,19,1
47,2016-08-16 20:07:47,51,1
47,2016-08-16 21:07:47,18,1
47,2016-08-16 22:07:47,5,1
47,2016-08-16 23:07:57,12,1
47,2016-08-17 00:07:57,13,1
47,2016-08-17 01:07:57,0,1
47,2016-08-17 02:07:57,0,1
47,2016-08-17 03:07:47,0,1
47,2016-08-17 04:07:47,0,1
47,2016-08-17 05:07:47,0,1
47,2016-08-17 06:07:47,0,1
47,2016-08-17 07:07:46,0,1
47,2016-08-17 08:07:46,0,1
47,2016-08-17 09:07:46,18,1
47,2016-08-17 10:07:46,23,1
47,2016-08-17 11:07:47,0,1
47,2016-08-17 12:07:47,0,1
47,2016-08-17 13:07:47,1,1
47,2016-08-17 14:07:47,8,1
47,2016-08-17 15:07:46,57,1
47,2016-08-17 16:07:46,7,1
47,2016-08-17 17:07:46,60,1
47,2016-08-17 18:07:46,57,1
47,2016-08-17 19:07:46,22,1
47,2016-08-17 20:07:46,9,1
47,2016-08-17 21:07:46,14,1
47,2016-08-17 22:07:46,13,1
47,2016-08-17 23:07:44,28,1
47,2016-08-18 00:07:44,25,1
47,2016-08-18 01:07:44,11,1
47,2016-08-18 02:07:44,7,1
47,2016-08-18 03:07:46,0,1
47,2016-08-18 04:07:46,0,1
47,2016-08-18 05:07:46,0,1
47,2016-08-18 06:07:46,0,1
47,2016-08-18 07:07:44,0,1
47,2016-08-18 08:07:44,8,1
47,2016-08-18 09:07:44,41,1
47,2016-08-18 10:07:44,45,1
47,2016-08-18 11:07:44,7,1
47,2016-08-18 12:07:44,20,1
47,2016-08-18 13:07:44,14,1
47,2016-08-18 14:07:44,22,1
47,2016-08-18 15:07:43,20,1
47,2016-08-18 16:07:43,4,1
47,2016-08-18 17:07:43,6,1
47,2016-08-18 18:07:43,23,1
47,2016-08-18 19:07:45,17,1
47,2016-08-18 20:07:45,17,1
47,2016-08-18 21:07:45,19,1
47,2016-08-18 22:07:45,30,1
47,2016-08-18 23:07:41,54,1
47,2016-08-19 00:07:41,4,1
47,2016-08-19 01:07:41,0,1
47,2016-08-19 02:07:41,0,1
47,2016-08-19 03:15:42,0,1
47,2016-08-19 04:15:42,0,1
47,2016-08-19 05:15:42,0,1
47,2016-08-19 06:15:42,0,1
47,2016-08-19 07:07:42,0,1
47,2016-08-19 08:07:42,2,1
47,2016-08-19 09:07:42,24,1
47,2016-08-19 10:07:42,92,1
47,2016-08-19 11:07:43,8,1
47,2016-08-19 12:07:43,7,1
47,2016-08-19 13:07:43,1,1
47,2016-08-19 14:07:43,22,1
47,2016-08-19 15:07:45,78,1
47,2016-08-19 16:07:45,1,1
47,2016-08-19 17:07:45,8,1
47,2016-08-19 18:07:45,46,1
47,2016-08-19 19:07:45,1,1
47,2016-08-19 20:07:45,1,1
47,2016-08-19 21:07:45,7,1
47,2016-08-19 22:07:45,0,1
47,2016-08-19 23:07:40,73,1
47,2016-08-20 00:07:40,13,1
47,2016-08-20 01:07:40,12,1
47,2016-08-20 02:07:40,7,1
47,2016-08-20 03:07:41,0,1
47,2016-08-20 04:07:41,0,1
47,2016-08-20 05:07:41,0,1
47,2016-08-20 06:07:41,0,1
47,2016-08-20 07:07:40,0,1
47,2016-08-20 08:07:40,0,1
47,2016-08-20 09:07:40,29,1
47,2016-08-20 10:07:40,81,1
47,2016-08-20 11:07:41,8,1
47,2016-08-20 12:07:41,16,1
47,2016-08-20 13:07:41,0,1
47,2016-08-20 14:07:41,33,1
47,2016-08-20 15:07:38,26,1
47,2016-08-20 16:07:38,13,1
47,2016-08-20 17:07:38,1,1
47,2016-08-20 18:07:38,151,1
47,2016-08-20 19:07:39,30,1
47,2016-08-20 20:07:39,29,1
47,2016-08-20 21:07:39,30,1
47,2016-08-20 22:07:39,54,1
47,2016-08-20 23:07:40,28,1
47,2016-08-21 00:07:40,20,1
47,2016-08-21 01:07:40,13,1
47,2016-08-21 02:07:40,7,1
47,2016-08-21 03:07:38,0,1
47,2016-08-21 04:07:38,0,1
47,2016-08-21 05:07:38,0,1
47,2016-08-21 06:07:38,0,1
47,2016-08-21 07:07:40,0,1
47,2016-08-21 08:07:40,7,1
47,2016-08-21 09:07:40,5,1
47,2016-08-21 10:07:40,20,1
47,2016-08-21 11:07:45,1,1
47,2016-08-21 12:07:45,5,1
47,2016-08-21 13:07:45,4,1
47,2016-08-21 14:07:45,0,1
47,2016-08-21 15:07:37,12,1
47,2016-08-21 16:07:37,27,1
47,2016-08-21 17:07:37,7,1
47,2016-08-21 18:07:37,23,1
47,2016-08-21 19:27:22,48,1
47,2016-08-21 20:27:22,13,1
47,2016-08-21 21:27:22,20,1
47,2016-08-21 22:27:22,47,1
47,2016-08-21 23:07:37,37,1
47,2016-08-22 00:07:37,16,1
47,2016-08-22 01:07:37,0,1
47,2016-08-22 02:07:37,4,1
47,2016-08-22 03:07:36,0,1
47,2016-08-22 04:07:36,0,1
47,2016-08-22 05:07:36,0,1
47,2016-08-22 06:07:36,0,1
47,2016-08-22 07:07:35,0,1
47,2016-08-22 08:07:35,0,1
47,2016-08-22 09:07:35,22,1
47,2016-08-22 10:07:35,9,1
47,2016-08-22 11:07:36,23,1
47,2016-08-22 12:07:36,0,1
47,2016-08-22 13:07:36,0,1
47,2016-08-22 14:07:36,1,1
47,2016-08-22 15:07:35,0,1
47,2016-08-22 16:07:35,0,1
47,2016-08-22 17:07:35,0,1
47,2016-08-22 18:07:35,0,1
47,2016-08-22 19:07:36,0,1
47,2016-08-22 20:07:36,0,1
47,2016-08-22 21:07:36,0,1
