user_number,datetime,Consommation,cluster,anomalie,type
0_40,2016-11-01 02:56:09,-30,0,1,prb de retour d/eau
0_40,2016-11-01 03:56:09,-30,0,1,prb de retour d/eau
0_40,2016-11-01 04:56:09,-30,0,1,prb de retour d/eau
0_40,2016-11-01 05:56:09,-30,0,1,prb de retour d/eau
0_40,2016-11-01 06:56:06,-30,0,1,prb de retour d/eau
0_40,2016-11-01 07:56:06,-37,0,1,prb de retour d/eau
0_40,2016-11-01 08:56:06,-39,0,1,prb de retour d/eau
0_40,2016-11-01 09:56:06,-78,0,1,prb de retour d/eau
0_40,2016-11-01 10:56:02,-38,0,1,prb de retour d/eau
0_40,2016-11-01 11:56:02,-30,0,1,prb de retour d/eau
0_40,2016-11-01 12:56:02,-35,0,1,prb de retour d/eau
0_40,2016-11-01 13:56:02,-36,0,1,prb de retour d/eau
0_40,2016-11-01 14:56:11,-33,0,1,prb de retour d/eau
0_40,2016-11-01 15:56:11,-30,0,1,prb de retour d/eau
0_40,2016-11-01 16:56:11,-63,0,1,prb de retour d/eau
0_40,2016-11-01 17:56:11,-30,0,1,prb de retour d/eau
0_40,2016-11-01 18:56:04,-37,0,1,prb de retour d/eau
0_40,2016-11-01 19:56:04,-41,0,1,prb de retour d/eau
0_40,2016-11-01 20:56:04,-30,0,1,prb de retour d/eau
0_40,2016-11-01 21:56:04,-69,0,1,prb de retour d/eau
0_40,2016-11-01 22:56:03,-57,0,1,prb de retour d/eau
0_40,2016-11-01 23:56:03,-30,0,1,prb de retour d/eau
0_40,2016-12-01 00:55:17,-38,0,1,prb de retour d/eau
0_40,2016-12-01 01:55:17,-30,0,1,prb de retour d/eau
0_40,2016-12-01 02:55:13,-30,0,1,prb de retour d/eau
0_40,2016-12-01 03:55:13,-30,0,1,prb de retour d/eau
0_40,2016-12-01 04:55:13,-30,0,1,prb de retour d/eau
0_40,2016-12-01 05:55:13,-30,0,1,prb de retour d/eau
0_40,2016-12-01 06:55:14,-31,0,1,prb de retour d/eau
0_40,2016-12-01 07:55:14,-43,0,1,prb de retour d/eau
0_40,2016-12-01 08:55:14,-41,0,1,prb de retour d/eau
0_40,2016-12-01 09:55:14,-83,0,1,prb de retour d/eau
0_40,2016-12-01 10:55:14,-31,0,1,prb de retour d/eau
0_40,2017-02-07 10:53:27,-80,0,1,prb de retour d/eau
0_40,2017-02-07 11:53:27,-68,0,1,prb de retour d/eau
0_40,2017-02-07 12:53:27,-53,0,1,prb de retour d/eau
0_40,2017-02-07 13:53:27,-39,0,1,prb de retour d/eau
0_40,2017-02-07 14:53:41,-57,0,1,prb de retour d/eau
0_40,2017-02-07 15:53:41,-36,0,1,prb de retour d/eau
0_40,2017-02-07 16:53:41,-123,0,1,prb de retour d/eau
0_40,2017-02-07 17:53:41,-30,0,1,prb de retour d/eau
0_40,2017-02-07 18:53:38,-37,0,1,prb de retour d/eau
0_40,2017-02-07 19:53:38,-35,0,1,prb de retour d/eau
0_40,2017-02-07 20:53:38,-30,0,1,prb de retour d/eau
0_40,2017-02-07 21:53:38,-85,0,1,prb de retour d/eau
0_40,2017-02-07 22:53:46,-30,0,1,prb de retour d/eau
0_40,2017-02-07 23:53:46,-57,0,1,prb de retour d/eau
0_41,2016-01-05 23:24:19,0,0,1,Coupure d'eau
0_41,2016-09-05 16:24:20,0,0,1,Coupure d'eau
0_41,2016-09-05 17:24:20,0,0,1,Coupure d'eau
0_41,2016-09-05 18:24:06,0,0,1,Coupure d'eau
0_41,2016-09-05 19:24:06,0,0,1,Coupure d'eau
0_41,2016-09-05 20:24:06,0,0,1,Coupure d'eau
0_41,2016-09-05 21:24:06,0,0,1,Coupure d'eau
0_41,2016-09-05 22:24:09,0,0,1,Coupure d'eau
0_41,2016-09-05 23:24:09,0,0,1,Coupure d'eau
0_41,2016-01-06 00:23:43,0,0,1,Coupure d'eau
0_41,2016-01-06 01:23:43,0,0,1,Coupure d'eau
0_41,2016-01-06 06:29:46,0,0,1,Coupure d'eau
0_41,2016-06-06 15:24:35,0,0,1,Coupure d'eau
0_41,2016-06-06 16:24:35,0,0,1,Coupure d'eau
0_41,2016-06-06 17:24:35,0,0,1,Coupure d'eau
0_41,2016-06-06 18:23:34,0,0,1,Coupure d'eau
0_41,2016-06-06 19:23:34,0,0,1,Coupure d'eau
0_41,2016-06-06 20:23:34,0,0,1,Coupure d'eau
0_41,2016-06-06 21:23:34,0,0,1,Coupure d'eau
0_41,2016-06-06 22:23:35,0,0,1,Coupure d'eau
0_41,2016-06-06 23:23:35,0,0,1,Coupure d'eau
0_41,2016-09-06 00:23:33,0,0,1,Coupure d'eau
0_41,2016-09-06 21:23:29,0,0,1,Coupure d'eau
0_41,2016-09-06 22:23:33,0,0,1,Coupure d'eau
